task,method,variant_id,lm_window_length,metric,score,graph_density,density_basis,sampled_sentences,distinct_partitions,total_partitions,total_edges,average_sentence_partitions,average_distinct_ngrams_per_sentence,included_in_plot,metric_status,corpus_filename,resolved_corpus_file
sentiment,lm-subword,v3,2,f_score,0.599383333833,0.0221229337765,task partition corpus,10000,29969,285229,9934425,28.5229,26.2134,True,current,resources/text//sentiment/74556889.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/74556889.txt
sentiment,lm-subword,v4,3,f_score,0.66966549801,0.00540147710664,task partition corpus,10000,34299,161492,3177114,16.1492,15.2373,True,current,resources/text//sentiment/74557974.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/74557974.txt
sentiment,lm-subword,v5,3,f_score,0.606105103481,0.0160634813082,task partition corpus,10000,30589,248235,7514949,24.8235,23.4885,True,current,resources/text//sentiment/74558660.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/74558660.txt
sentiment,lm-subword,v6,3,f_score,0.609024319516,0.0220257812317,task partition corpus,10000,30014,285052,9920524,28.5052,26.1865,True,current,resources/text//sentiment/74559346.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/74559346.txt
sentiment,lm-subword,v7,4,f_score,0.661129988307,0.00540147710664,task partition corpus,10000,34299,161492,3177114,16.1492,15.2373,True,current,resources/text//sentiment/74560431.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/74560431.txt
sentiment,lm-subword,v8,4,f_score,0.619041698271,0.0161207224066,task partition corpus,10000,30495,247867,7495447,24.7867,23.4424,True,current,resources/text//sentiment/74561117.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/74561117.txt
sentiment,lm-subword,v9,4,f_score,0.612282873673,0.0222039001756,task partition corpus,10000,29968,285642,9970118,28.5642,26.2279,True,current,resources/text//sentiment/74561803.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/74561803.txt
sentiment,lm-subword,v10,3,f_score,0.6260425494,0.0160063708641,task partition corpus,10000,30622,247957,7504397,24.7957,23.4579,True,current,resources/text//sentiment/113265181.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/113265181.txt
sentiment,lm-subword,v11,3,f_score,0.610326833291,0.016143300038,task partition corpus,10000,30533,248309,7524663,24.8309,23.4922,True,current,resources/text//sentiment/117382896.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/117382896.txt
sentiment,lm-subword,v12,3,f_score,0.609594475871,0.0160212206562,task partition corpus,10000,30628,248125,7514303,24.8125,23.4753,True,current,resources/text//sentiment/125618326.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/125618326.txt
sentiment,lm-syllable,v1,2,f_score,0.661312291717,0.00652483920316,task partition corpus,10000,32036,165654,3348134,16.5654,15.6337,True,current,resources/text//sentiment/1312390923.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1312390923.txt
sentiment,lm-syllable,v2,2,f_score,0.635141939267,0.044668460368,task partition corpus,10000,19464,263778,8460828,26.3778,24.4621,True,current,resources/text//sentiment/1312391609.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1312391609.txt
sentiment,lm-syllable,v3,2,f_score,0.604264684799,0.0637710622951,task partition corpus,10000,17962,290838,10286766,29.0838,26.6415,True,current,resources/text//sentiment/1312392295.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1312392295.txt
sentiment,lm-syllable,v4,3,f_score,0.644223505122,0.00652483920316,task partition corpus,10000,32036,165654,3348134,16.5654,15.6337,True,current,resources/text//sentiment/1312393380.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1312393380.txt
sentiment,lm-syllable,v5,3,f_score,0.613722942285,0.0446836223901,task partition corpus,10000,19461,263781,8461091,26.3781,24.4627,True,current,resources/text//sentiment/1312394066.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1312394066.txt
sentiment,lm-syllable,v6,3,f_score,0.616150653965,0.0638008769052,task partition corpus,10000,17958,290840,10286992,29.084,26.6416,True,current,resources/text//sentiment/1312394752.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1312394752.txt
sentiment,lm-syllable,v7,4,f_score,0.656829646377,0.00652483920316,task partition corpus,10000,32036,165654,3348134,16.5654,15.6337,True,current,resources/text//sentiment/1312395837.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1312395837.txt
sentiment,lm-syllable,v8,4,f_score,0.62006571957,0.0446929403358,task partition corpus,10000,19459,263782,8461116,26.3782,24.4635,True,current,resources/text//sentiment/1312396523.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1312396523.txt
sentiment,lm-syllable,v9,4,f_score,0.612591919976,0.0639438142516,task partition corpus,10000,17938,290842,10287086,29.0842,26.6424,True,current,resources/text//sentiment/1312397209.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/1312397209.txt
sentiment,lm-word,v1,10,f_score,0.651535472969,0.00583885410768,task partition corpus,10000,38497,183038,4326534,18.3038,16.992,True,current,resources/text//sentiment/249640291.txt,/run/media/wolf/KIOXIA/SentencePartitioning/resources/text/sentiment/249640291.txt
